interval,delay,data_size,talk_n,lstn_n
0.0009329319000244141,0.00021791458129882812,1058,2,2
5.602836608886719e-05,0.0003190040588378906,961,2,2
0.0009281635284423828,0.0002491474151611328,848,2,2
5.698204040527344e-05,0.00026416778564453125,1201,2,2
0.0009980201721191406,0.00030303001403808594,968,2,2
5.698204040527344e-05,0.00032520294189453125,1072,2,2
0.0008409023284912109,0.0002028942108154297,925,2,2
0.0003459453582763672,0.0003478527069091797,955,2,2
0.0008261203765869141,0.00031495094299316406,882,2,2
5.888938903808594e-05,0.00039696693420410156,865,2,2
0.0008120536804199219,0.0002269744873046875,997,2,2
0.0004680156707763672,0.0004010200500488281,829,2,2
0.0005979537963867188,0.0003058910369873047,917,2,2
5.793571472167969e-05,0.00034880638122558594,931,2,2
0.0009131431579589844,0.00028014183044433594,897,2,2
5.793571472167969e-05,0.00032806396484375,955,2,2
0.0008349418640136719,0.00015997886657714844,1006,2,2
0.0001850128173828125,0.0003528594970703125,1075,2,2
0.0009160041809082031,0.0002770423889160156,1210,2,2
7.295608520507812e-05,0.00033402442932128906,987,2,2
0.0009369850158691406,0.00026798248291015625,1006,2,2
5.91278076171875e-05,0.0002739429473876953,966,2,2
0.0009179115295410156,0.000247955322265625,953,2,2
0.00031304359436035156,0.0002238750457763672,950,2,2
0.0006399154663085938,0.00020885467529296875,1049,2,2
0.00029921531677246094,0.00032210350036621094,929,2,2
0.0007488727569580078,0.00026106834411621094,894,2,2
5.793571472167969e-05,0.00030684471130371094,1000,2,2
0.0009691715240478516,0.0002760887145996094,1007,2,2
5.793571472167969e-05,0.00026798248291015625,1053,2,2
0.0008559226989746094,0.00020194053649902344,977,2,2
0.0003120899200439453,0.0003249645233154297,1104,2,2
0.0007748603820800781,0.00028395652770996094,1028,2,2
5.817413330078125e-05,0.0003151893615722656,886,2,2
0.0009508132934570312,0.0003027915954589844,857,2,2
5.817413330078125e-05,0.0003440380096435547,1104,2,2
0.0008900165557861328,0.0001800060272216797,1019,2,2
0.00016498565673828125,0.00041413307189941406,962,2,2
0.0008230209350585938,0.00022411346435546875,1132,2,2
0.00023698806762695312,0.0004410743713378906,1035,2,2
0.0007660388946533203,0.00021004676818847656,1184,2,2
0.00013899803161621094,0.0003781318664550781,1052,2,2
0.0008499622344970703,0.000202178955078125,1025,2,2
0.00012803077697753906,0.00035500526428222656,1072,2,2
0.0009059906005859375,0.00026416778564453125,983,2,2
6.580352783203125e-05,0.00031185150146484375,1034,2,2
0.0010020732879638672,0.0003058910369873047,1013,2,2
0.00013303756713867188,0.0004239082336425781,1031,2,2
0.0007739067077636719,0.00021386146545410156,1053,2,2
0.0002200603485107422,0.0004558563232421875,974,2,2
0.0008840560913085938,0.0003371238708496094,1063,2,2
0.0002219676971435547,0.0003349781036376953,1071,2,2
0.0006608963012695312,0.0002219676971435547,1068,2,2
0.0001780986785888672,0.0002110004425048828,849,2,2
0.001032114028930664,0.00021219253540039062,849,2,2
5.793571472167969e-05,0.0003039836883544922,1010,2,2
0.0007219314575195312,0.00021386146545410156,1070,2,2
0.0010471343994140625,0.00026106834411621094,986,2,2
0.0018270015716552734,0.0003571510314941406,856,2,2
0.000598907470703125,0.0003380775451660156,902,2,2
0.0007798671722412109,0.00040078163146972656,1016,2,2
0.0007860660552978516,0.00023698806762695312,987,2,2
0.0010499954223632812,0.0002989768981933594,1034,2,2
0.0010981559753417969,0.0003821849822998047,1006,2,2
0.0009369850158691406,0.0003371238708496094,1009,2,2
0.0013399124145507812,0.0005118846893310547,951,2,2
0.0007660388946533203,0.00039196014404296875,818,2,2
0.0010290145874023438,0.00041794776916503906,1083,2,2
0.0011398792266845703,0.0002949237823486328,1201,2,2
0.0009391307830810547,0.0005030632019042969,1020,2,2
0.0010540485382080078,0.0005521774291992188,999,2,2
0.0009698867797851562,0.0005209445953369141,1109,2,2
0.0009310245513916016,0.00044798851013183594,1111,2,2
0.0007789134979248047,0.00025582313537597656,859,2,2
0.0010581016540527344,0.0002689361572265625,947,2,2
0.0009288787841796875,0.000270843505859375,994,2,2
0.0009531974792480469,0.000225067138671875,1088,2,2
0.0011758804321289062,0.0003230571746826172,1122,2,2
0.0008180141448974609,0.0002200603485107422,940,2,2
0.0009949207305908203,0.00020694732666015625,916,2,2
0.0013120174407958984,0.0003628730773925781,858,2,2
0.0006849765777587891,0.00020885467529296875,1063,2,2
0.0012960433959960938,0.0004658699035644531,852,2,2
0.0006940364837646484,0.00019693374633789062,870,2,2
0.001096963882446289,0.00030303001403808594,970,2,2
0.0010631084442138672,0.0003590583801269531,1138,2,2
0.000888824462890625,0.00026297569274902344,1028,2,2
0.0009541511535644531,0.00022101402282714844,1063,2,2
0.001004934310913086,0.0001900196075439453,1109,2,2
0.0011599063873291016,0.00030994415283203125,999,2,2
0.0008530616760253906,0.00020194053649902344,893,2,2
0.0009889602661132812,0.00018596649169921875,845,2,2
0.0010521411895751953,0.00019407272338867188,948,2,2
0.0010540485382080078,0.0002810955047607422,1222,2,2
0.0009629726409912109,0.0002961158752441406,1081,2,2
0.00043892860412597656,0.03862905502319336,1023,2,2
6.9141387939453125e-06,0.03770780563354492,1039,2,2
5.0067901611328125e-06,0.03667402267456055,967,2,2
3.0994415283203125e-06,0.03571605682373047,986,2,2
2.86102294921875e-06,0.03470182418823242,983,2,2
3.0994415283203125e-06,0.033631086349487305,1085,2,2
4.0531158447265625e-06,0.03273296356201172,987,2,2
2.86102294921875e-06,0.031642913818359375,1083,2,2
7.152557373046875e-06,0.030720949172973633,1033,2,2
2.86102294921875e-06,0.02955794334411621,1004,2,2
3.0994415283203125e-06,0.028620004653930664,885,2,2
3.0994415283203125e-06,0.02768707275390625,923,2,2
2.86102294921875e-06,0.02675604820251465,1043,2,2
4.0531158447265625e-06,0.025651931762695312,823,2,2
2.86102294921875e-06,0.024738788604736328,1055,2,2
3.0994415283203125e-06,0.023758888244628906,1030,2,2
3.0994415283203125e-06,0.022639036178588867,1157,2,2
2.86102294921875e-06,0.021561861038208008,1061,2,2
3.0994415283203125e-06,0.020658016204833984,813,2,2
4.0531158447265625e-06,0.019764184951782227,1026,2,2
2.86102294921875e-06,0.018712997436523438,904,2,2
3.0994415283203125e-06,0.017713069915771484,903,2,2
2.86102294921875e-06,0.016726016998291016,818,2,2
3.0994415283203125e-06,0.015587091445922852,1133,2,2
3.0994415283203125e-06,0.01476907730102539,1029,2,2
2.86102294921875e-06,0.013688087463378906,822,2,2
4.0531158447265625e-06,0.012778043746948242,1104,2,2
2.86102294921875e-06,0.0117340087890625,816,2,2
3.0994415283203125e-06,0.010802030563354492,1119,2,2
3.0994415283203125e-06,0.009781122207641602,1095,2,2
2.86102294921875e-06,0.008791923522949219,952,2,2
3.0994415283203125e-06,0.007751941680908203,830,2,2
2.86102294921875e-06,0.006716012954711914,1031,2,2
3.0994415283203125e-06,0.0057830810546875,967,2,2
3.0994415283203125e-06,0.0047512054443359375,1107,2,2
2.86102294921875e-06,0.003654956817626953,985,2,2
4.0531158447265625e-06,0.002674102783203125,986,2,2
2.86102294921875e-06,0.0018229484558105469,1088,2,2
3.0994415283203125e-06,0.0008420944213867188,927,2,2
0.00040912628173828125,0.000263214111328125,790,2,2
0.0010218620300292969,0.0002779960632324219,1055,2,2
0.0009739398956298828,0.00026297569274902344,1005,2,2
0.0009541511535644531,0.00020599365234375,953,2,2
0.0011758804321289062,0.00021386146545410156,1053,2,2
0.0008311271667480469,0.0002219676971435547,954,2,2
0.00096893310546875,0.00019407272338867188,906,2,2
0.0012068748474121094,0.00018477439880371094,944,2,2
0.0009620189666748047,0.00031685829162597656,802,2,2
0.00092315673828125,0.000286102294921875,1228,2,2
0.0012569427490234375,0.0005180835723876953,946,2,2
0.0007529258728027344,0.00028896331787109375,1099,2,2
0.0010631084442138672,0.0002751350402832031,941,2,2
0.00090789794921875,0.0002589225769042969,1068,2,2
0.0009520053863525391,0.00021982192993164062,954,2,2
0.0010559558868408203,0.0002658367156982422,1017,2,2
0.0011560916900634766,0.00039887428283691406,944,2,2
0.0014929771423339844,0.0002989768981933594,1051,2,2
0.00036907196044921875,0.00026297569274902344,1023,2,2
0.0009958744049072266,0.0002789497375488281,818,2,2
0.0009860992431640625,0.00026988983154296875,1024,2,2
0.0010080337524414062,0.00027108192443847656,844,2,2
0.0009999275207519531,0.0002760887145996094,908,2,2
0.0011401176452636719,0.0003871917724609375,962,2,2
0.0008540153503417969,0.00021910667419433594,970,2,2
0.001010894775390625,0.0002739429473876953,1087,2,2
0.0009980201721191406,0.0002789497375488281,1057,2,2
0.0010950565338134766,0.0003650188446044922,1008,2,2
0.0008358955383300781,0.0002040863037109375,1003,2,2
0.0011200904846191406,0.0003249645233154297,972,2,2
0.0009219646453857422,0.0002551078796386719,1024,2,2
0.0009729862213134766,0.00022602081298828125,912,2,2
0.0014200210571289062,0.0006089210510253906,1052,2,2
0.0007529258728027344,0.0003509521484375,1007,2,2
0.00092315673828125,0.0003161430358886719,881,2,2
0.0009818077087402344,0.0002968311309814453,1007,2,2
0.0009250640869140625,0.000225067138671875,1054,2,2
0.0011370182037353516,0.00025200843811035156,1001,2,2
0.0008609294891357422,0.00022792816162109375,991,2,2
0.0011491775512695312,0.00033402442932128906,1064,2,2
0.0002949237823486328,0.039611101150512695,984,2,2
6.9141387939453125e-06,0.03862404823303223,1080,2,2
4.0531158447265625e-06,0.03766489028930664,989,2,2
5.0067901611328125e-06,0.03656411170959473,957,2,2
3.0994415283203125e-06,0.0356600284576416,1030,2,2
3.814697265625e-06,0.03466486930847168,1099,2,2
4.0531158447265625e-06,0.03363394737243652,901,2,2
4.0531158447265625e-06,0.03266191482543945,1050,2,2
2.86102294921875e-06,0.031694889068603516,1035,2,2
4.0531158447265625e-06,0.030694007873535156,958,2,2
4.0531158447265625e-06,0.029581069946289062,998,2,2
4.0531158447265625e-06,0.028696060180664062,1157,2,2
2.86102294921875e-06,0.027606964111328125,900,2,2
4.0531158447265625e-06,0.02666187286376953,1082,2,2
4.0531158447265625e-06,0.025712966918945312,1252,2,2
3.0994415283203125e-06,0.024668216705322266,860,2,2
3.814697265625e-06,0.02373194694519043,811,2,2
4.0531158447265625e-06,0.0226900577545166,1061,2,2
3.0994415283203125e-06,0.021692991256713867,970,2,2
3.814697265625e-06,0.020689010620117188,1054,2,2
4.0531158447265625e-06,0.019744873046875,942,2,2
3.0994415283203125e-06,0.018723011016845703,1039,2,2
1.6927719116210938e-05,0.017700910568237305,1070,2,2
5.9604644775390625e-06,0.016646862030029297,960,2,2
4.0531158447265625e-06,0.015631914138793945,1061,2,2
4.0531158447265625e-06,0.014754056930541992,1008,2,2
4.0531158447265625e-06,0.013742208480834961,1044,2,2
2.86102294921875e-06,0.012774944305419922,1074,2,2
4.0531158447265625e-06,0.011622905731201172,1166,2,2
3.0994415283203125e-06,0.010787010192871094,832,2,2
3.814697265625e-06,0.009768009185791016,1007,2,2
3.0994415283203125e-06,0.008726119995117188,1025,2,2
4.0531158447265625e-06,0.007717132568359375,785,2,2
2.86102294921875e-06,0.0067980289459228516,996,2,2
4.0531158447265625e-06,0.0057981014251708984,923,2,2
3.0994415283203125e-06,0.004800081253051758,868,2,2
3.814697265625e-06,0.0037288665771484375,1172,2,2
3.0994415283203125e-06,0.002680063247680664,888,2,2
4.0531158447265625e-06,0.0018131732940673828,1042,2,2
2.86102294921875e-06,0.0007898807525634766,962,2,2
0.00040411949157714844,0.00022792816162109375,970,2,2
0.0013709068298339844,0.00045800209045410156,1058,2,2
0.0005960464477539062,0.00020503997802734375,1053,2,2
0.0013780593872070312,0.0003790855407714844,1005,2,2
0.001004934310913086,0.0005259513854980469,969,2,2
0.0007290840148925781,0.0003039836883544922,1056,2,2
0.0008909702301025391,0.00021409988403320312,1086,2,2
0.0011548995971679688,0.0002570152282714844,1075,2,2
0.0010581016540527344,0.0003521442413330078,864,2,2
0.0007920265197753906,0.00021314620971679688,924,2,2
0.0011279582977294922,0.0002830028533935547,804,2,2
0.0008809566497802734,0.0002079010009765625,877,2,2
0.001007080078125,0.00020599365234375,997,2,2
0.0010378360748291016,0.00023984909057617188,898,2,2
0.0009961128234863281,0.00024199485778808594,999,2,2
0.0009748935699462891,0.0002338886260986328,940,2,2
0.001177072525024414,0.00032591819763183594,898,2,2
0.0009441375732421875,0.00029921531677246094,1032,2,2
0.0008678436279296875,0.00022101402282714844,875,2,2
0.0010609626770019531,0.00022292137145996094,946,2,2
0.0009610652923583984,0.0002429485321044922,1066,2,2
0.0011119842529296875,0.00034308433532714844,996,2,2
0.0009059906005859375,0.0002589225769042969,1120,2,2
0.000965118408203125,0.0002269744873046875,1181,2,2
0.0011768341064453125,0.0003528594970703125,953,2,2
0.0009200572967529297,0.0003209114074707031,919,2,2
0.0009889602661132812,0.0003058910369873047,846,2,2
0.0009920597076416016,0.00030303001403808594,866,2,2
0.0013120174407958984,0.0004639625549316406,979,2,2
0.0007939338684082031,0.00035691261291503906,990,2,2
0.0011250972747802734,0.0004911422729492188,809,2,2
0.0010428428649902344,0.0005269050598144531,1100,2,2
0.0006821155548095703,0.0002529621124267578,886,2,2
0.0011548995971679688,0.0004010200500488281,815,2,2
0.0008270740509033203,0.00023508071899414062,902,2,2
0.0009930133819580078,0.0002319812774658203,1083,2,2
0.0012319087982177734,0.0004658699035644531,847,2,2
0.0008671283721923828,0.0002830028533935547,1052,2,2
0.0011320114135742188,0.0004291534423828125,1072,2,2
0.0009260177612304688,0.0003590583801269531,1031,2,2
0.0003190040588378906,0.03947901725769043,1035,2,2
5.9604644775390625e-06,0.03863692283630371,1001,2,2
4.0531158447265625e-06,0.037503957748413086,1037,2,2
2.86102294921875e-06,0.036531925201416016,1063,2,2
4.0531158447265625e-06,0.03565502166748047,986,2,2
1.5974044799804688e-05,0.034735918045043945,1066,2,2
4.0531158447265625e-06,0.03373599052429199,1116,2,2
3.0994415283203125e-06,0.03239607810974121,988,2,2
2.86102294921875e-06,0.03170585632324219,1018,2,2
3.0994415283203125e-06,0.03051614761352539,1018,2,2
2.86102294921875e-06,0.029453039169311523,1004,2,2
3.0994415283203125e-06,0.02874302864074707,900,2,2
2.86102294921875e-06,0.0277099609375,913,2,2
3.0994415283203125e-06,0.02665400505065918,1177,2,2
3.0994415283203125e-06,0.02527904510498047,1083,2,2
2.86102294921875e-06,0.02472400665283203,1009,2,2
3.0994415283203125e-06,0.023736000061035156,1004,2,2
4.0531158447265625e-06,0.022559165954589844,1047,2,2
2.86102294921875e-06,0.02173900604248047,956,2,2
3.0994415283203125e-06,0.020676136016845703,943,2,2
2.86102294921875e-06,0.019546985626220703,910,2,2
3.0994415283203125e-06,0.018769025802612305,989,2,2
2.86102294921875e-06,0.017775774002075195,993,2,2
3.0994415283203125e-06,0.016787052154541016,1113,2,2
3.0994415283203125e-06,0.015416145324707031,1170,2,2
2.86102294921875e-06,0.014799833297729492,1174,2,2
4.0531158447265625e-06,0.0137939453125,856,2,2
1.9073486328125e-06,0.012807846069335938,870,2,2
3.0994415283203125e-06,0.011811017990112305,1009,2,2
4.0531158447265625e-06,0.010734081268310547,969,2,2
1.9073486328125e-06,0.00981593132019043,930,2,2
4.0531158447265625e-06,0.008800029754638672,850,2,2
1.9073486328125e-06,0.007762908935546875,1003,2,2
4.0531158447265625e-06,0.006803989410400391,1150,2,2
3.0994415283203125e-06,0.005803108215332031,965,2,2
2.86102294921875e-06,0.004785060882568359,951,2,2
3.0994415283203125e-06,0.003818035125732422,984,2,2
2.86102294921875e-06,0.0027899742126464844,1099,2,2
3.0994415283203125e-06,0.0018339157104492188,1038,2,2
3.0994415283203125e-06,0.0008101463317871094,914,2,2
0.0008490085601806641,0.000225067138671875,1014,2,2
0.0005919933319091797,0.00028514862060546875,1002,2,2
0.001077890396118164,0.00028395652770996094,867,2,2
0.0010418891906738281,0.00037980079650878906,947,2,2
0.0009741783142089844,0.0003490447998046875,916,2,2
0.0008368492126464844,0.00022792816162109375,877,2,2
0.0009989738464355469,0.0002110004425048828,947,2,2
0.0010170936584472656,0.00024509429931640625,791,2,2
0.0012850761413574219,0.0004570484161376953,1103,2,2
0.0007719993591308594,0.000286102294921875,1051,2,2
0.0009260177612304688,0.00022602081298828125,979,2,2
0.0011758804321289062,0.0003390312194824219,893,2,2
0.0008671283721923828,0.00026607513427734375,1053,2,2
0.001010894775390625,0.00027489662170410156,1073,2,2
0.0009479522705078125,0.00021886825561523438,1007,2,2
0.0011620521545410156,0.0003559589385986328,1079,2,2
0.0008320808410644531,0.0002219676971435547,1012,2,2
0.0010449886322021484,0.00021696090698242188,1128,2,2
0.000985860824584961,0.00020885467529296875,931,2,2
0.0011341571807861328,0.00035500526428222656,990,2,2
0.0008459091186523438,0.00023293495178222656,994,2,2
0.0012819766998291016,0.00023293495178222656,999,2,2
0.0007181167602539062,0.00021910667419433594,943,2,2
0.0011780261993408203,0.000308990478515625,1140,2,2
0.0008378028869628906,0.0002219676971435547,917,2,2
0.0013630390167236328,0.00021886825561523438,841,2,2
0.0009319782257080078,0.0004818439483642578,1021,2,2
0.0009741783142089844,0.0002620220184326172,1096,2,2
0.0008289813995361328,0.0003230571746826172,993,2,2
0.0009508132934570312,0.00028395652770996094,987,2,2
0.0010221004486083984,0.00026798248291015625,1016,2,2
0.0009980201721191406,0.00024199485778808594,929,2,2
0.0009338855743408203,0.0002429485321044922,981,2,2
0.007458209991455078,0.03962421417236328,752,2,2
7.867813110351562e-06,0.038652896881103516,1070,2,2
5.0067901611328125e-06,0.03759598731994629,1133,2,2
4.0531158447265625e-06,0.03669404983520508,1008,2,2
4.0531158447265625e-06,0.03567218780517578,1163,2,2
2.86102294921875e-06,0.03471088409423828,1018,2,2
4.0531158447265625e-06,0.033535003662109375,1188,2,2
4.0531158447265625e-06,0.03272199630737305,898,2,2
4.0531158447265625e-06,0.03170418739318848,1011,2,2
3.814697265625e-06,0.03071284294128418,1033,2,2
3.0994415283203125e-06,0.029734134674072266,1002,2,2
4.0531158447265625e-06,0.0287020206451416,983,2,2
2.86102294921875e-06,0.027709007263183594,818,2,2
4.0531158447265625e-06,0.026720046997070312,806,2,2
4.0531158447265625e-06,0.025732994079589844,974,2,2
4.0531158447265625e-06,0.024729013442993164,953,2,2
3.814697265625e-06,0.023724794387817383,1032,2,2
3.0994415283203125e-06,0.022680044174194336,1070,2,2
4.0531158447265625e-06,0.021656036376953125,874,2,2
1.5020370483398438e-05,0.020781993865966797,1167,2,2
6.9141387939453125e-06,0.019551992416381836,1037,2,2
3.0994415283203125e-06,0.018796205520629883,1065,2,2
3.814697265625e-06,0.017611026763916016,780,2,2
3.0994415283203125e-06,0.016726970672607422,1246,2,2
4.0531158447265625e-06,0.01557612419128418,969,2,2
4.0531158447265625e-06,0.014733076095581055,911,2,2
2.86102294921875e-06,0.013748884201049805,1035,2,2
4.0531158447265625e-06,0.012819051742553711,859,2,2
2.86102294921875e-06,0.011803865432739258,969,2,2
4.0531158447265625e-06,0.010802984237670898,1098,2,2
3.0994415283203125e-06,0.009772062301635742,978,2,2
4.0531158447265625e-06,0.008758068084716797,861,2,2
2.86102294921875e-06,0.007751941680908203,877,2,2
4.0531158447265625e-06,0.00658106803894043,1068,2,2
3.0994415283203125e-06,0.005746126174926758,856,2,2
3.814697265625e-06,0.004779815673828125,955,2,2
4.0531158447265625e-06,0.00380706787109375,971,2,2
4.0531158447265625e-06,0.0028231143951416016,994,2,2
2.86102294921875e-06,0.0017468929290771484,1034,2,2
4.0531158447265625e-06,0.0008618831634521484,1057,2,2
0.0005300045013427734,0.0003788471221923828,938,2,2
0.0010170936584472656,0.0003409385681152344,899,2,2
0.00109100341796875,0.00038909912109375,936,2,2
0.0012090206146240234,0.0005860328674316406,965,2,2
0.0007989406585693359,0.00038909912109375,1006,2,2
0.0007929801940917969,0.00019693374633789062,984,2,2
0.0010280609130859375,0.00023293495178222656,814,2,2
0.0010879039764404297,0.00028705596923828125,898,2,2
0.0010650157928466797,0.0002028942108154297,897,2,2
0.0009109973907470703,0.00032901763916015625,707,2,2
0.0008749961853027344,0.00020503997802734375,1093,2,2
0.0011661052703857422,0.0003170967102050781,1068,2,2
0.0009379386901855469,0.00034809112548828125,891,2,2
0.0010099411010742188,0.0003409385681152344,981,2,2
0.0010380744934082031,0.0003070831298828125,1053,2,2
0.0009200572967529297,0.00032019615173339844,875,2,2
0.0008568763732910156,0.00019788742065429688,1036,2,2
0.0011560916900634766,0.00030112266540527344,922,2,2
0.0009620189666748047,0.0003070831298828125,1028,2,2
0.001302957534790039,0.0005419254302978516,1149,2,2
0.0007069110870361328,0.0003180503845214844,971,2,2
0.0009989738464355469,0.0002148151397705078,985,2,2
0.0010180473327636719,0.00024700164794921875,1004,2,2
0.0012459754943847656,0.0005269050598144531,1116,2,2
0.0007250308990478516,0.0003008842468261719,1042,2,2
0.001007080078125,0.0002529621124267578,1066,2,2
0.001168966293334961,0.0003108978271484375,1030,2,2
0.0008909702301025391,0.0003209114074707031,955,2,2
0.0010249614715576172,0.00030684471130371094,1106,2,2
0.0009951591491699219,0.00032019615173339844,1159,2,2
0.0009758472442626953,0.0003559589385986328,1074,2,2
0.0009109973907470703,0.0002808570861816406,1129,2,2
0.0009291172027587891,0.00020503997802734375,1048,2,2
0.0012998580932617188,0.00045680999755859375,1045,2,2
0.0008330345153808594,0.0002498626708984375,1096,2,2
0.0011661052703857422,0.0003180503845214844,803,2,2
0.00078582763671875,0.00030493736267089844,947,2,2
0.0010211467742919922,0.0003161430358886719,873,2,2
0.0011379718780517578,0.00032901763916015625,816,2,2
0.0009889602661132812,0.0003159046173095703,930,2,2
0.0013980865478515625,0.00047898292541503906,922,2,2
0.0006349086761474609,0.0004038810729980469,1053,2,2
0.0007021427154541016,0.0001652240753173828,1041,2,2
0.0011568069458007812,0.00032782554626464844,990,2,2
0.001093149185180664,0.00027108192443847656,1097,2,2
0.0009348392486572266,0.0003139972686767578,1022,2,2
0.000982046127319336,0.0003409385681152344,1052,2,2
0.0009951591491699219,0.00032520294189453125,829,2,2
0.0009617805480957031,0.0002989768981933594,979,2,2
0.0009281635284423828,0.00016808509826660156,1054,2,2
0.0010230541229248047,0.0002391338348388672,910,2,2
0.0012578964233398438,0.0003249645233154297,1026,2,2
0.0010440349578857422,0.00032806396484375,918,2,2
0.0008840560913085938,0.00042510032653808594,1160,2,2
0.0009739398956298828,0.0003790855407714844,745,2,2
0.0008559226989746094,0.00026297569274902344,872,2,2
0.0014181137084960938,0.00030803680419921875,1070,2,2
0.0007238388061523438,0.0003409385681152344,999,2,2
0.0011141300201416016,0.0003211498260498047,1075,2,2
0.0008778572082519531,0.00038886070251464844,1061,2,2
0.0008060932159423828,0.00019407272338867188,978,2,2
0.0012650489807128906,0.00020313262939453125,1085,2,2
0.0012278556823730469,0.00035691261291503906,975,2,2
0.0007982254028320312,0.00029015541076660156,1004,2,2
0.0008809566497802734,0.0003399848937988281,1036,2,2
0.000823974609375,0.00019693374633789062,950,2,2
0.001132965087890625,0.00032806396484375,1085,2,2
0.0009770393371582031,0.000308990478515625,1093,2,2
0.0009989738464355469,0.0002770423889160156,952,2,2
0.0009679794311523438,0.00026297569274902344,916,2,2
0.0013821125030517578,0.0003380775451660156,1074,2,2
0.0006999969482421875,0.0003612041473388672,1061,2,2
0.0009157657623291016,0.00019788742065429688,957,2,2
0.0009322166442871094,0.0002071857452392578,1011,2,2
0.0011119842529296875,0.0003190040588378906,1192,2,2
0.0009088516235351562,0.00021886825561523438,1101,2,2
0.0013861656188964844,0.00032019615173339844,1088,2,2
0.0008318424224853516,0.000186920166015625,1057,2,2
0.0009829998016357422,0.0004229545593261719,1044,2,2
0.001001119613647461,0.00019097328186035156,980,2,2
0.0011949539184570312,0.0003209114074707031,1144,2,2
0.0008831024169921875,0.0004851818084716797,967,2,2
0.0007789134979248047,0.00026106834411621094,1117,2,2
0.0013709068298339844,0.00035190582275390625,1065,2,2
0.0008561611175537109,0.00019311904907226562,844,2,2
0.000949859619140625,0.0003058910369873047,1046,2,2
0.0007309913635253906,0.00019788742065429688,904,2,2
0.0011560916900634766,0.0002970695495605469,913,2,2
0.0010209083557128906,0.00034689903259277344,989,2,2
0.000965118408203125,0.00019216537475585938,823,2,2
0.0010650157928466797,0.0004069805145263672,1025,2,2
0.0009469985961914062,0.0003440380096435547,1127,2,2
0.0009899139404296875,0.00030803680419921875,1031,2,2
0.0010349750518798828,0.0003380775451660156,957,2,2
0.0011670589447021484,0.0003199577331542969,1082,2,2
0.0010330677032470703,0.000347137451171875,1091,2,2
0.00072479248046875,0.0003027915954589844,1032,2,2
0.0009050369262695312,0.00021004676818847656,948,2,2
0.0012249946594238281,0.00037789344787597656,877,2,2
0.0009481906890869141,0.00036406517028808594,911,2,2
0.0012748241424560547,0.00031685829162597656,955,2,2
0.0009291172027587891,0.00023102760314941406,832,2,2
0.000720977783203125,0.00024008750915527344,1050,2,2
0.001127004623413086,0.00041604042053222656,965,2,2
0.0010869503021240234,0.00019288063049316406,847,2,2
0.0008139610290527344,0.0003268718719482422,970,2,2
0.0011930465698242188,0.0003390312194824219,1009,2,2
0.0006659030914306641,0.00018596649169921875,1129,2,2
0.0010809898376464844,0.0002028942108154297,961,2,2
0.001116037368774414,0.00031495094299316406,1130,2,2
0.0009570121765136719,0.0003299713134765625,999,2,2
0.0009760856628417969,0.0003120899200439453,1040,2,2
0.0011889934539794922,0.00032711029052734375,1111,2,2
0.0007939338684082031,0.0003008842468261719,1130,2,2
0.0008640289306640625,0.0001659393310546875,950,2,2
0.11684083938598633,0.0005040168762207031,91,1,1
0.009958982467651367,0.0003948211669921875,105,1,1
0.009947061538696289,0.000370025634765625,96,1,1
0.010150909423828125,0.00047779083251953125,97,1,1
0.009958028793334961,0.0004668235778808594,111,1,1
0.009847164154052734,0.0003440380096435547,98,1,1
0.010013818740844727,0.00039196014404296875,109,1,1
0.00997304916381836,0.00032806396484375,107,1,1
0.009966135025024414,0.00030517578125,96,1,1
0.009929895401000977,0.0002589225769042969,99,1,1
0.010100126266479492,0.0003151893615722656,102,1,1
0.010082006454467773,0.00038814544677734375,89,1,1
0.009908914566040039,0.0002529621124267578,101,1,1
0.01010894775390625,0.0003440380096435547,97,1,1
0.009966135025024414,0.00037407875061035156,111,1,1
0.009959936141967773,0.00034308433532714844,98,1,1
0.010396003723144531,0.0006690025329589844,96,1,1
0.009717941284179688,0.000392913818359375,108,1,1
0.009953022003173828,0.00035691261291503906,84,1,1
0.010294914245605469,0.0006358623504638672,100,1,1
0.009802103042602539,0.00033402442932128906,96,1,1
0.009747982025146484,0.00030493736267089844,114,1,1
0.010276079177856445,0.0004191398620605469,108,1,1
0.009946823120117188,0.00043702125549316406,88,1,1
0.010001182556152344,0.0004341602325439453,89,1,1
0.009915828704833984,0.00035691261291503906,108,1,1
0.009868144989013672,0.000286102294921875,83,1,1
0.010002851486206055,0.0002949237823486328,101,1,1
0.010272979736328125,0.0004608631134033203,108,1,1
0.009796142578125,0.0003390312194824219,98,1,1
0.0099639892578125,0.00031113624572753906,107,1,1
0.009991884231567383,0.00033593177795410156,78,1,1
0.010012149810791016,0.0003361701965332031,97,1,1
0.010008811950683594,0.00037980079650878906,93,1,1
0.010178089141845703,0.0004930496215820312,106,1,1
0.0099639892578125,0.0004189014434814453,93,1,1
0.009896993637084961,0.00038504600524902344,98,1,1
0.010059118270874023,0.0004050731658935547,117,1,1
0.010299921035766602,0.0005180835723876953,109,1,1
0.00986790657043457,0.0004928112030029297,96,1,1
0.009924173355102539,0.00046515464782714844,100,1,1
0.009903907775878906,0.0003910064697265625,94,1,1
0.00984811782836914,0.0002651214599609375,104,1,1
0.010015010833740234,0.0002892017364501953,94,1,1
0.009907960891723633,0.00023603439331054688,84,1,1
0.010254859924316406,0.0004398822784423828,111,1,1
